hora,v1,v2,v3,v4,v1 crudo,v2 crudo,v3 crudo,v4 crudo,tecnica,tipo de movimiento
15/5/2025-11:58:18::4::46::463,0.26218104,0.03705897,0.33545998,0.035607826,617.9607,80.603264,2286.495,80.68733,,TONO BASAL INICIAL
15/5/2025-11:58:18::5::51::515,0.2525304,0.037781864,0.35443065,0.03366812,595.2141,82.17555,2415.7993,76.29196,,TONO BASAL INICIAL
15/5/2025-11:58:18::5::56::561,0.25684232,0.027537368,0.43625996,0.02620567,605.3773,59.893776,2973.5479,59.38205,,TONO BASAL INICIAL
15/5/2025-11:58:18::6::64::645,0.27890894,0.017581683,0.40246132,0.021930596,657.38837,38.240158,2743.1763,49.69473,,TONO BASAL INICIAL
15/5/2025-11:58:18::6::64::645,0.27890894,0.017581683,0.40246132,0.021930596,657.38837,38.240158,2743.1763,49.69473,,TONO BASAL INICIAL
15/5/2025-11:58:18::7::73::737,0.23773909,0.021329217,0.49972975,0.01776091,560.351,46.391045,3406.158,40.246223,,TONO BASAL INICIAL
15/5/2025-11:58:18::7::73::737,0.20116313,0.020001138,0.36715394,0.0139862355,474.14148,43.502476,2502.5212,31.69281,,TONO BASAL INICIAL
15/5/2025-11:58:18::8::82::823,0.22437093,0.034025855,0.28106633,0.016465446,528.8423,74.00623,1915.748,37.3107,,TONO BASAL INICIAL
15/5/2025-11:58:18::8::82::823,0.24096721,0.025540434,0.29496416,0.01698453,567.9597,55.55044,2010.4757,38.486946,,TONO BASAL INICIAL
15/5/2025-11:58:18::8::86::863,0.2607008,0.019595793,0.29300216,0.017132163,614.4718,42.62085,1997.1028,38.82148,,TONO BASAL INICIAL
15/5/2025-11:58:19::9::90::909,0.26525098,0.024059346,0.30367982,0.0156775,625.19653,52.32908,2069.8816,35.525215,,TONO BASAL INICIAL
15/5/2025-11:58:19::9::95::950,0.26688123,0.029873142,0.37040234,0.015266952,629.03906,64.97408,2524.6624,34.594913,,TONO BASAL INICIAL
15/5/2025-11:58:19::9::99::994,0.27138156,0.021686202,0.37850243,0.013590065,639.6463,47.16749,2579.8726,30.795086,,TONO BASAL INICIAL
15/5/2025-11:58:19::0::3::33,0.27442384,0.0156905,0.4301439,0.013625655,646.81696,34.12684,2931.8608,30.875734,,TONO BASAL INICIAL
15/5/2025-11:58:19::0::7::73,0.2623782,0.031696126,0.4038793,0.013712752,618.42535,68.93907,2752.8413,31.073095,,TONO BASAL INICIAL
15/5/2025-11:58:19::1::11::110,0.26678318,0.031687114,0.31853995,0.013839868,628.8079,68.91947,2171.1682,31.361141,,TONO BASAL INICIAL
15/5/2025-11:58:19::1::14::145,0.26745945,0.029025838,0.5691527,0.013376417,630.4019,63.1312,3879.345,30.31096,,TONO BASAL INICIAL
15/5/2025-11:58:19::1::18::181,0.26926515,0.031671546,0.55469334,0.011640402,634.65796,68.88561,3780.7898,26.37715,,TONO BASAL INICIAL
15/5/2025-11:58:19::2::22::220,0.27802795,0.032105885,0.48677313,0.0111504905,655.3119,69.8303,3317.8457,25.267012,,TONO BASAL INICIAL
15/5/2025-11:58:19::2::25::259,0.2720551,0.022827914,0.39850014,0.0117084235,641.2338,49.65071,2716.177,26.531288,,TONO BASAL INICIAL
15/5/2025-11:58:19::2::29::294,0.27450952,0.03221807,0.4321739,0.020748436,647.0189,70.0743,2945.6973,47.015957,,TONO BASAL INICIAL
15/5/2025-11:58:19::3::36::365,0.26809627,0.043620687,0.51973253,0.020748436,631.9029,94.87499,3542.4968,47.015957,,TONO BASAL INICIAL
15/5/2025-11:58:19::3::36::365,0.26809627,0.043620687,0.51973253,0.035448376,631.9029,94.87499,3542.4968,80.32602,,TONO BASAL INICIAL
15/5/2025-11:58:19::4::40::403,0.2650646,0.031389095,0.66857177,0.028668389,624.75726,68.27128,4556.9854,64.96257,,TONO BASAL INICIAL
15/5/2025-11:58:19::4::44::444,0.2906552,0.026486978,0.5410669,0.017308082,685.0743,57.609177,3687.9119,39.220116,,TONO BASAL INICIAL
15/5/2025-11:58:19::4::48::480,0.3120201,0.04340502,0.4502853,0.01342426,735.43134,94.405914,3069.1445,30.419373,,TONO BASAL INICIAL
15/5/2025-11:58:19::5::51::519,0.2294706,0.03924405,0.35452822,0.0130944075,540.8622,85.355804,2416.4644,29.671928,,TONO BASAL INICIAL
15/5/2025-11:58:19::5::55::557,0.1923715,0.03168455,0.3138829,0.01279507,453.41965,68.9139,2139.4258,28.99363,,TONO BASAL INICIAL
15/5/2025-11:58:19::5::59::597,0.2195519,0.01993303,0.5461636,0.013291401,517.4838,43.35434,3722.6511,30.118315,,TONO BASAL INICIAL
15/5/2025-11:58:19::6::63::634,0.24238615,0.013875121,0.6250322,0.013804677,571.30414,30.178389,4260.219,31.281399,,TONO BASAL INICIAL
15/5/2025-11:58:19::6::67::672,0.25700736,0.02875003,0.5252082,0.014145396,605.76636,62.531315,3579.8188,32.053467,,TONO BASAL INICIAL
15/5/2025-11:58:19::7::70::709,0.26202947,0.020815043,0.59311616,0.014018485,617.60345,45.272717,4042.68,31.765888,,TONO BASAL INICIAL
15/5/2025-11:58:19::7::74::746,0.26731196,0.01512625,0.44665775,0.015689736,630.0543,32.899593,3044.4192,35.552944,,TONO BASAL INICIAL
15/5/2025-11:58:19::7::78::784,0.27507755,0.025894614,0.5328649,0.014619738,648.3578,56.320786,3632.0073,33.128326,,TONO BASAL INICIAL
15/5/2025-11:58:19::8::82::823,0.2713707,0.019850288,0.4550977,0.01390604,639.6207,43.174374,3101.946,31.511087,,TONO BASAL INICIAL
15/5/2025-11:58:19::8::86::860,0.27481154,0.023257816,0.3131829,0.013474602,647.7308,50.58575,2134.6545,30.53345,,TONO BASAL INICIAL
15/5/2025-11:58:19::8::89::897,0.2745531,0.020347675,0.30918553,0.014618833,647.12164,44.256195,2107.4087,33.126274,,TONO BASAL INICIAL
15/5/2025-11:58:20::9::94::942,0.272204,0.031425364,0.33007255,0.0144263245,641.58484,68.35017,2249.7744,32.690052,,TONO BASAL INICIAL
15/5/2025-11:58:20::9::97::978,0.2707696,0.025935939,0.30587325,0.014242009,638.2039,56.410667,2084.832,32.272392,,TONO BASAL INICIAL
15/5/2025-11:58:20::0::1::15,0.27676052,0.025595551,0.31073844,0.013009544,652.3245,55.670322,2117.9932,29.479628,,TONO BASAL INICIAL
15/5/2025-11:58:20::0::1::15,0.27676052,0.025595551,0.31073844,0.013009544,652.3245,55.670322,2117.9932,29.479628,,TONO BASAL INICIAL
15/5/2025-11:58:20::0::9::94,0.2641965,0.037963826,0.3890658,0.012358452,622.7111,82.57132,2651.8726,28.004253,,TONO BASAL INICIAL
15/5/2025-11:58:20::1::16::165,0.26561382,0.027296495,0.7083048,0.009605855,626.05176,59.369877,4827.8057,21.766867,,TONO BASAL INICIAL
15/5/2025-11:58:20::2::20::203,0.26511535,0.031790055,0.48570675,0.009605855,624.8769,69.14337,3310.5771,21.766867,,TONO BASAL INICIAL
15/5/2025-11:58:20::2::20::203,0.26511535,0.031790055,0.48570675,0.02386221,624.8769,69.14337,3310.5771,54.071766,,TONO BASAL INICIAL
15/5/2025-11:58:20::2::24::242,0.26948065,0.040666237,0.43894094,0.034250017,635.1659,88.449066,2991.8215,77.61054,,TONO BASAL INICIAL
15/5/2025-11:58:20::2::28::281,0.27524245,0.03151713,0.4456899,0.026714085,648.74646,68.54976,3037.8223,60.534115,,TONO BASAL INICIAL
15/5/2025-11:58:20::3::32::324,0.20035051,0.021821886,0.36395866,0.018600117,472.22614,47.462605,2480.7422,42.147865,,TONO BASAL INICIAL
15/5/2025-11:58:20::3::37::375,0.19054675,0.03479126,0.29790366,0.010853396,449.11868,75.67099,2030.5112,24.593794,,TONO BASAL INICIAL
15/5/2025-11:58:20::4::41::416,0.22390686,0.033326354,0.34848952,0.010203361,527.7485,72.48482,2375.3047,23.120815,,TONO BASAL INICIAL
15/5/2025-11:58:20::4::46::464,0.24869657,0.026467059,0.37259302,0.011666052,586.1778,57.565853,2539.594,26.435274,,TONO BASAL INICIAL
15/5/2025-11:58:20::5::51::514,0.2566408,0.03283555,0.3871852,0.010132581,604.90234,71.41732,2639.0542,22.960428,,TONO BASAL INICIAL
15/5/2025-11:58:20::6::60::602,0.2744312,0.029112227,0.35137537,0.010089691,646.83435,63.319096,2394.9746,22.86324,,TONO BASAL INICIAL
15/5/2025-11:58:20::6::60::602,0.2744312,0.029112227,0.3814882,0.009939091,646.83435,63.319096,2600.2236,22.52198,,TONO BASAL INICIAL
15/5/2025-11:58:20::6::64::642,0.2689775,0.020566525,0.31909984,0.011325139,633.98,44.732193,2174.9846,25.662764,,TONO BASAL INICIAL
15/5/2025-11:58:20::6::67::678,0.26897535,0.024098007,0.33539864,0.0122938985,633.9749,52.413166,2286.0771,27.857975,,TONO BASAL INICIAL
15/5/2025-11:58:20::7::71::713,0.27340004,0.028655322,0.49198252,0.009600953,644.4039,62.325325,3353.3528,21.75576,,TONO BASAL INICIAL
15/5/2025-11:58:20::7::75::751,0.2724347,0.025812933,0.42186642,0.011881447,642.1286,56.14313,2875.4414,26.923359,,TONO BASAL INICIAL
15/5/2025-11:58:20::7::78::787,0.27032983,0.03481041,0.35478297,0.011445854,637.1674,75.71264,2418.2007,25.936304,,TONO BASAL INICIAL
15/5/2025-11:58:20::8::82::823,0.27424878,0.03247402,0.31989133,0.009439014,646.40436,70.63099,2180.3794,21.388805,,TONO BASAL INICIAL
15/5/2025-11:58:20::8::85::859,0.26692912,0.032106128,0.46477187,0.009583369,629.1519,69.830826,3167.885,21.715914,,TONO BASAL INICIAL
15/5/2025-11:58:20::8::89::899,0.26655138,0.032309953,0.35407278,0.008163104,628.2616,70.27415,2413.36,18.497593,,TONO BASAL INICIAL
15/5/2025-11:58:21::9::93::934,0.27242216,0.026849989,0.36615217,0.011526051,642.09906,58.398727,2495.693,26.118032,,TONO BASAL INICIAL
15/5/2025-11:58:21::9::97::971,0.2705154,0.0241181,0.39059654,0.014607714,637.6048,52.456867,2662.306,33.101078,,TONO BASAL INICIAL
15/5/2025-11:58:21::0::1::15,0.27345407,0.025080597,0.5044006,0.015188037,644.53125,54.550297,3437.9946,34.416092,,TONO BASAL INICIAL
15/5/2025-11:58:21::0::1::15,0.27345407,0.025080597,0.5044006,0.015188037,644.53125,54.550297,3437.9946,34.416092,,TONO BASAL INICIAL
15/5/2025-11:58:21::0::8::87,0.2736322,0.042193156,0.3190081,0.03283922,644.9511,91.77011,2174.3594,74.41367,,TONO BASAL INICIAL
15/5/2025-11:58:21::1::12::123,0.2076868,0.03887124,0.4908675,0.030672884,489.5178,84.544945,3345.753,69.50475,,TONO BASAL INICIAL
15/5/2025-11:58:21::1::16::163,0.2028778,0.034659706,0.35502824,0.02255203,478.18298,75.38486,2419.8726,51.1029,,TONO BASAL INICIAL
15/5/2025-11:58:21::1::19::199,0.19234794,0.033889867,0.50073427,0.016068505,453.3641,73.710464,3413.0046,36.411232,,TONO BASAL INICIAL
15/5/2025-11:58:21::2::23::235,0.22356999,0.032722462,0.39992222,0.012137498,526.95447,71.17136,2725.8699,27.50357,,TONO BASAL INICIAL
15/5/2025-11:58:21::2::27::271,0.2509801,0.034560483,0.47863626,0.009557982,591.5601,75.16905,3262.3848,21.658388,,TONO BASAL INICIAL
15/5/2025-11:58:21::3::30::308,0.25769547,0.032422025,0.456544,0.008951431,607.38824,70.51791,3111.804,20.283943,,TONO BASAL INICIAL
15/5/2025-11:58:21::3::34::343,0.25349283,0.026582839,0.48335552,0.008144354,597.4826,57.817677,3294.5513,18.455107,,TONO BASAL INICIAL
15/5/2025-11:58:21::3::37::378,0.26448992,0.03628026,0.4541761,0.008254302,623.4028,78.90956,3095.6643,18.704248,,TONO BASAL INICIAL
15/5/2025-11:58:21::4::45::454,0.27079582,0.035549622,0.43072987,0.0071632145,638.26575,77.32043,2935.8547,16.231844,,TONO BASAL INICIAL
15/5/2025-11:58:21::4::49::491,0.27328846,0.0317439,0.38277665,0.006931808,644.1409,69.04298,2609.0056,15.707477,,TONO BASAL INICIAL
15/5/2025-11:58:21::4::49::491,0.27650377,0.023965115,0.32381493,0.0083959475,651.71936,52.124123,2207.1226,19.025217,,TONO BASAL INICIAL
15/5/2025-11:58:21::5::56::567,0.27003592,0.037912693,0.4269283,0.008064422,636.4747,82.460106,2909.9434,18.27398,,TONO BASAL INICIAL
15/5/2025-11:58:21::5::56::567,0.27003592,0.037912693,0.4269283,0.008064422,636.4747,82.460106,2909.9434,18.27398,,TONO BASAL INICIAL
15/5/2025-11:58:21::6::60::603,0.26074517,0.03573081,0.40310627,0.009658795,614.57635,77.71451,2747.5723,21.88683,,TONO BASAL INICIAL
15/5/2025-11:58:21::6::64::640,0.28182307,0.035989787,0.47713327,0.008257621,664.25696,78.27779,3252.1404,18.71177,,TONO BASAL INICIAL
15/5/2025-11:58:21::6::67::678,0.2851009,0.02836409,0.44146305,0.0077939625,671.98285,61.691895,3009.0122,17.66112,,TONO BASAL INICIAL
15/5/2025-11:58:21::7::71::715,0.28322533,0.042005,0.500385,0.0075790966,667.5621,91.36087,3410.624,17.174232,,TONO BASAL INICIAL
15/5/2025-11:58:21::7::75::754,0.2764936,0.037341457,0.48612988,0.008846592,651.69543,81.21767,3313.4612,20.046377,,TONO BASAL INICIAL
15/5/2025-11:58:21::7::79::790,0.27168542,0.02925067,0.41709405,0.0120329335,640.36255,63.62021,2842.913,27.266628,,TONO BASAL INICIAL
15/5/2025-11:58:21::8::82::826,0.2571648,0.0342973,0.6265073,0.010924695,606.13745,74.59663,4270.2734,24.75536,,TONO BASAL INICIAL
15/5/2025-11:58:21::8::89::896,0.26310852,0.025123019,0.45386103,0.009035061,620.1468,54.642567,3093.5168,20.473448,,TONO BASAL INICIAL
15/5/2025-11:58:21::8::89::896,0.26310852,0.025123019,0.45386103,0.009035061,620.1468,54.642567,3093.5168,20.473448,,TONO BASAL INICIAL
15/5/2025-11:58:22::9::93::932,0.18915984,0.030963765,0.41809952,0.027298784,445.84973,67.34619,2849.7664,61.859043,,TONO BASAL INICIAL
15/5/2025-11:58:22::9::96::968,0.1885423,0.045324516,0.33123654,0.022461804,444.39423,98.58082,2257.7083,50.89845,,TONO BASAL INICIAL
15/5/2025-11:58:22::0::1::14,0.20595773,0.03855672,0.48285174,0.016566748,485.44235,83.86087,3291.1174,37.54025,,TONO BASAL INICIAL
15/5/2025-11:58:22::0::5::51,0.22490335,0.029198706,0.71297497,0.016790465,530.09717,63.507187,4859.637,38.04719,,TONO BASAL INICIAL
15/5/2025-11:58:22::1::12::126,0.25213444,0.030023463,0.61470103,0.017228467,594.2809,65.30103,4189.8022,39.039707,,TONO BASAL INICIAL
15/5/2025-11:58:22::1::16::162,0.2553915,0.030023463,0.61470103,0.017228467,601.95776,65.30103,4189.8022,39.039707,,TONO BASAL INICIAL
15/5/2025-11:58:22::1::16::162,0.2553915,0.032440078,0.59487355,0.015214549,601.95776,70.55717,4054.6582,34.47617,,TONO BASAL INICIAL
15/5/2025-11:58:22::1::19::198,0.25789022,0.02953271,0.54850054,0.013511132,607.8472,64.23364,3738.5798,30.616226,,TONO BASAL INICIAL
15/5/2025-11:58:22::2::23::234,0.25658932,0.026412835,0.5869601,0.01261635,604.78107,57.447918,4000.7197,28.58865,,TONO BASAL INICIAL
15/5/2025-11:58:22::2::27::274,0.2578857,0.032203272,0.48121005,0.0128911855,607.8366,70.042114,3279.9277,29.211426,,TONO BASAL INICIAL
15/5/2025-11:58:22::3::31::310,0.2493323,0.024230128,0.6150494,0.008804119,587.6762,52.700527,4192.177,19.950134,,TONO BASAL INICIAL
15/5/2025-11:58:22::3::34::347,0.26575693,0.019860422,0.5675951,0.008936046,626.3891,43.19642,3868.7285,20.249079,,TONO BASAL INICIAL
15/5/2025-11:58:22::3::38::383,0.25601512,0.034315336,0.50113887,0.008033417,603.4276,74.63586,3415.7625,18.203724,,TONO BASAL INICIAL
15/5/2025-11:58:22::4::41::419,0.2584992,0.030402727,0.6255702,0.00659159,609.2826,66.12593,4263.886,14.936543,,TONO BASAL INICIAL
15/5/2025-11:58:22::4::45::457,0.25607723,0.025879612,0.51133186,0.007206624,603.57404,56.288155,3485.2378,16.33021,,TONO BASAL INICIAL
15/5/2025-11:58:22::4::49::495,0.25829113,0.020795308,0.52055466,0.0069177593,608.7922,45.229794,3548.1006,15.675643,,TONO BASAL INICIAL
15/5/2025-11:58:22::5::53::535,0.2610107,0.031993136,0.52396506,0.007469914,615.2022,69.58507,3571.3457,16.926825,,TONO BASAL INICIAL
15/5/2025-11:58:22::5::57::572,0.26655582,0.02890305,0.6296337,0.008409649,628.27203,62.864136,4291.5835,19.056265,,TONO BASAL INICIAL
15/5/2025-11:58:22::6::61::613,0.245038,0.022625277,0.7166036,0.0073136105,577.55457,49.209976,4884.37,16.572641,,TONO BASAL INICIAL
15/5/2025-11:58:22::6::68::687,0.23884685,0.024437094,0.71884,0.006462015,562.96204,53.15068,4899.6133,14.642926,,TONO BASAL INICIAL
15/5/2025-11:58:22::6::68::687,0.23884685,0.024437094,0.71884,0.006462015,562.96204,53.15068,4899.6133,14.642926,,TONO BASAL INICIAL
15/5/2025-11:58:22::7::72::724,0.28716728,0.026622383,0.5166137,0.006345421,676.8533,57.903683,3521.239,14.378724,,TONO BASAL INICIAL
15/5/2025-11:58:22::7::76::760,0.24504913,0.02348041,0.49571583,0.012050507,577.5808,51.069893,3378.799,27.306448,,TONO BASAL INICIAL
15/5/2025-11:58:22::8::80::802,0.1997422,0.040048722,0.39718112,0.030450365,470.79236,87.10597,2707.1865,69.00053,,TONO BASAL INICIAL
15/5/2025-11:58:22::8::83::838,0.23016213,0.04816243,0.46070927,0.03295345,542.4921,104.75329,3140.1943,74.672516,,TONO BASAL INICIAL
15/5/2025-11:58:22::8::87::875,0.23405673,0.040754937,0.45759723,0.024568418,551.6717,88.64199,3118.9827,55.672035,,TONO BASAL INICIAL
15/5/2025-11:58:23::9::91::911,0.23476498,0.02435947,0.43681443,0.020652633,553.34106,52.98185,2977.3271,46.798866,,TONO BASAL INICIAL
15/5/2025-11:58:23::9::94::948,0.24947743,0.019109143,0.36973915,0.01599834,588.0183,41.562386,2520.142,36.252235,,TONO BASAL INICIAL
15/5/2025-11:58:23::9::98::986,0.25625992,0.026193395,0.3618622,0.0125013385,604.00464,56.970634,2466.453,28.328033,,TONO BASAL INICIAL
15/5/2025-11:58:23::0::2::27,0.24445732,0.025232174,0.28799307,0.009272627,576.1859,54.87998,1962.9608,21.011772,,TONO BASAL INICIAL
15/5/2025-11:58:23::0::6::65,0.24854764,0.026001845,0.6450679,0.007714278,585.8268,56.554012,4396.7827,17.480555,,TONO BASAL INICIAL
15/5/2025-11:58:23::1::10::103,0.25843835,0.032298297,0.67179006,0.007669161,609.1392,70.248795,4578.921,17.378319,,TONO BASAL INICIAL
15/5/2025-11:58:23::1::13::139,0.24651434,0.033083443,0.6445491,0.008228278,581.0343,71.95649,4393.2466,18.645277,,TONO BASAL INICIAL
15/5/2025-11:58:23::1::17::177,0.24782485,0.025354723,0.5403713,0.0064579784,584.12317,55.146523,3683.1707,14.63378,,TONO BASAL INICIAL
15/5/2025-11:58:23::2::21::213,0.2544107,0.022539604,0.39226556,0.008159703,599.64606,49.02364,2673.6821,18.489887,,TONO BASAL INICIAL
15/5/2025-11:58:23::2::28::286,0.2396116,0.028772594,0.4646937,0.009723843,564.7645,62.58039,3167.3523,22.03423,,TONO BASAL INICIAL
15/5/2025-11:58:23::2::28::286,0.2396116,0.028772594,0.4646937,0.009723843,564.7645,62.58039,3167.3523,22.03423,,TONO BASAL INICIAL
15/5/2025-11:58:23::3::32::323,0.24508911,0.03558617,0.41851357,0.009367749,577.67505,77.39992,2852.5884,21.22732,,TONO BASAL INICIAL
15/5/2025-11:58:23::3::36::360,0.23679103,0.027047947,0.4101155,0.008044204,558.11646,58.829285,2795.3474,18.228167,,TONO BASAL INICIAL
15/5/2025-11:58:23::3::39::396,0.23465918,0.02333529,0.41556048,0.008737299,553.0917,50.754253,2832.4602,19.79872,,TONO BASAL INICIAL
15/5/2025-11:58:23::4::43::431,0.23656598,0.034778114,0.44011196,0.011764228,557.586,75.642395,2999.8032,26.657742,,TONO BASAL INICIAL
15/5/2025-11:58:23::4::46::466,0.23442326,0.028801654,0.646444,0.010252544,552.53564,62.643597,4406.1626,23.232264,,TONO BASAL INICIAL
15/5/2025-11:58:23::5::50::503,0.2811046,0.02973979,0.40578002,0.0100219175,662.56354,64.684044,2765.7966,22.709665,,TONO BASAL INICIAL
15/5/2025-11:58:23::5::55::550,0.23642632,0.03818745,0.35786822,0.01226966,557.25684,83.05771,2439.2297,27.80305,,TONO BASAL INICIAL
15/5/2025-11:58:23::5::58::587,0.19225761,0.036344506,0.33336422,0.0091469,453.15118,79.0493,2272.2104,20.726875,,TONO BASAL INICIAL
15/5/2025-11:58:23::6::62::624,0.22658713,0.03484383,0.2807693,0.014150172,534.06586,75.785324,1913.7234,32.06429,,TONO BASAL INICIAL
15/5/2025-11:58:23::6::66::664,0.24200256,0.046262182,0.3721182,0.028723469,570.4,100.62025,2536.3577,65.08738,,TONO BASAL INICIAL
15/5/2025-11:58:23::7::70::700,0.25199413,0.036218535,0.6946912,0.024410013,593.9502,78.775314,4735.015,55.31309,,TONO BASAL INICIAL
15/5/2025-11:58:23::7::73::735,0.2414413,0.032699104,0.5224028,0.0153744435,569.07715,71.12055,3560.6975,34.83849,,TONO BASAL INICIAL
15/5/2025-11:58:23::8::80::807,0.24125919,0.027677994,0.56286275,0.009806993,568.6479,60.19964,3836.4727,22.222647,,TONO BASAL INICIAL
15/5/2025-11:58:23::8::80::807,0.24125919,0.027677994,0.56286275,0.009806993,568.6479,60.19964,3836.4727,22.222647,,TONO BASAL INICIAL
15/5/2025-11:58:23::8::84::843,0.23885255,0.029719733,0.47941086,0.008399431,562.97546,64.64042,3267.6643,19.03311,,TONO BASAL INICIAL
15/5/2025-11:58:23::8::88::881,0.26819476,0.032402933,0.4038307,0.008634126,632.1351,70.47638,2752.51,19.56493,,TONO BASAL INICIAL
15/5/2025-11:58:24::9::91::918,0.2830237,0.025001438,0.53802514,0.008022488,667.0868,54.378128,3667.1794,18.178959,,TONO BASAL INICIAL
15/5/2025-11:58:24::9::95::955,0.27898917,0.02507217,0.4428336,0.010548653,657.57745,54.53197,3018.3538,23.903248,,TONO BASAL INICIAL
15/5/2025-11:58:24::0::4::47,0.24943292,0.031683993,0.38492897,0.0075505096,587.9134,68.91268,2623.6758,17.109455,,TONO BASAL INICIAL
15/5/2025-11:58:24::0::4::47,0.24943292,0.031683993,0.38492897,0.0075505096,587.9134,68.91268,2623.6758,17.109455,,TONO BASAL INICIAL
15/5/2025-11:58:24::0::8::82,0.24275689,0.0247052,0.357866,0.006183799,572.178,53.73381,2439.2146,14.012488,,TONO BASAL INICIAL
