hora,v1,v2,v3,v4,v1 crudo,v2 crudo,v3 crudo,v4 crudo,tecnica,tipo de movimiento
15/5/2025-12:42:56::6::62::623,0.028852705,0.0014890329,0.55400294,0.0019890326,259.67435,13.401296,4986.0264,17.901293,,TONO BASAL INICIAL
15/5/2025-12:42:56::6::65::651,0.029971423,0.0016030165,0.6597837,0.0018278863,269.7428,14.427149,5938.053,16.450977,,TONO BASAL INICIAL
15/5/2025-12:42:56::6::65::651,0.029971423,0.0016030165,0.6597837,0.0018278863,269.7428,14.427149,5938.053,16.450977,,TONO BASAL INICIAL
15/5/2025-12:42:56::7::70::706,0.035941325,0.0013777395,0.6202436,0.0016505824,323.47192,12.399655,5582.1924,14.855242,,TONO BASAL INICIAL
15/5/2025-12:42:56::7::73::735,0.027831946,0.0013865863,0.5781359,0.0015544974,250.4875,12.479277,5203.223,13.990477,,TONO BASAL INICIAL
15/5/2025-12:42:56::7::79::791,0.02482527,0.001592263,0.50871706,0.0020393888,223.42743,14.330367,4578.4536,18.354498,,TONO BASAL INICIAL
15/5/2025-12:42:56::7::79::791,0.02482527,0.001592263,0.50871706,0.0020393888,223.42743,14.330367,4578.4536,18.354498,,TONO BASAL INICIAL
15/5/2025-12:42:56::8::83::833,0.028328424,0.0015456193,0.75461,0.0021367033,254.95583,13.910574,6791.49,19.23033,,TONO BASAL INICIAL
15/5/2025-12:42:56::8::87::876,0.028328424,0.0016298961,0.77902406,0.0020320346,254.95583,14.669065,7011.217,18.288311,,TONO BASAL INICIAL
15/5/2025-12:42:56::9::90::905,0.030248294,0.001661749,0.68141186,0.0016561304,272.23465,14.955741,6132.7065,14.905173,,TONO BASAL INICIAL
15/5/2025-12:42:56::9::96::962,0.0284806,0.0013680335,0.5346467,0.0016330103,256.3254,12.312301,4811.8203,14.697093,,TONO BASAL INICIAL
15/5/2025-12:42:56::9::96::962,0.03164288,0.0028575934,0.49061063,0.0018767101,284.78592,25.71834,4415.4956,16.89039,,TONO BASAL INICIAL
15/5/2025-12:42:56::9::96::962,0.03164288,0.0028575934,0.49061063,0.0018767101,284.78592,25.71834,4415.4956,16.89039,,TONO BASAL INICIAL
15/5/2025-12:42:56::0::2::22,0.032072663,0.002618269,0.5563235,0.0017700165,288.65396,23.564423,5006.9116,15.930148,,TONO BASAL INICIAL
15/5/2025-12:42:56::0::5::50,0.029762285,0.0018942053,0.4624554,0.0020314876,267.86057,17.047848,4162.0986,18.283388,,TONO BASAL INICIAL
15/5/2025-12:42:56::0::5::50,0.029762285,0.0018942053,0.4624554,0.0020314876,267.86057,17.047848,4162.0986,18.283388,,TONO BASAL INICIAL
15/5/2025-12:42:56::1::10::109,0.031678103,0.0016645156,0.36717057,0.0023860044,285.10294,14.98064,3304.5352,21.47404,,TONO BASAL INICIAL
15/5/2025-12:42:56::1::13::137,0.030078301,0.001654117,0.39449427,0.0034286384,270.7047,14.8870535,3550.4485,30.857746,,TONO BASAL INICIAL
15/5/2025-12:42:56::1::19::193,0.03091436,0.0016543651,0.46170828,0.0030144067,278.22925,14.889286,4155.3745,27.12966,,TONO BASAL INICIAL
15/5/2025-12:42:56::1::19::193,0.03091436,0.0016543651,0.46170828,0.0030144067,278.22925,14.889286,4155.3745,27.12966,,TONO BASAL INICIAL
15/5/2025-12:42:56::2::22::221,0.029615102,0.001867197,0.6090798,0.0027453315,266.53592,16.804773,5481.718,24.707983,,TONO BASAL INICIAL
15/5/2025-12:42:56::2::24::249,0.03000404,0.0017889377,0.69322175,0.002749152,270.03635,16.10044,6238.9956,24.742369,,TONO BASAL INICIAL
15/5/2025-12:42:56::2::24::249,0.03000404,0.0017889377,0.69322175,0.002749152,270.03635,16.10044,6238.9956,24.742369,,TONO BASAL INICIAL
15/5/2025-12:42:56::3::30::305,0.029678406,0.0017458417,0.53546476,0.0025572092,267.10565,15.712575,4819.183,23.014883,,TONO BASAL INICIAL
15/5/2025-12:42:56::3::33::335,0.031218454,0.0014152578,0.42156506,0.0021793272,280.9661,12.73732,3794.0854,19.613945,,TONO BASAL INICIAL
15/5/2025-12:42:56::3::39::391,0.029583251,0.0014602285,0.57746357,0.0021429693,266.24927,13.142056,5197.1724,19.286724,,TONO BASAL INICIAL
15/5/2025-12:42:56::3::39::391,0.029583251,0.0014602285,0.57746357,0.0021429693,266.24927,13.142056,5197.1724,19.286724,,TONO BASAL INICIAL
15/5/2025-12:42:57::4::42::421,0.03111909,0.0013940486,0.5116456,0.0019799354,280.0718,12.546437,4604.8105,17.81942,,TONO BASAL INICIAL
15/5/2025-12:42:57::4::44::448,0.030744467,0.001343595,0.3842793,0.0020331508,276.7002,12.092355,3458.514,18.298357,,TONO BASAL INICIAL
15/5/2025-12:42:57::4::44::448,0.030744467,0.001343595,0.3842793,0.0020331508,276.7002,12.092355,3458.514,18.298357,,TONO BASAL INICIAL
15/5/2025-12:42:57::5::50::507,0.036893386,0.0012564063,0.5525791,0.0022024326,332.04047,11.307656,4973.212,19.821894,,TONO BASAL INICIAL
15/5/2025-12:42:57::5::50::507,0.036893386,0.0012564063,0.5525791,0.0022024326,332.04047,11.307656,4973.212,19.821894,,TONO BASAL INICIAL
15/5/2025-12:42:57::5::59::590,0.024044363,0.0013325668,0.37913838,0.002007448,216.39926,11.993102,3412.2454,18.067034,,TONO BASAL INICIAL
15/5/2025-12:42:57::5::59::590,0.024044363,0.0013325668,0.37913838,0.002007448,216.39926,11.993102,3412.2454,18.067034,,TONO BASAL INICIAL
15/5/2025-12:42:57::6::62::620,0.02811899,0.0016187909,0.47389945,0.0024750081,253.0709,14.5691185,4265.095,22.275074,,TONO BASAL INICIAL
15/5/2025-12:42:57::6::64::648,0.028338457,0.0013661128,0.51624763,0.001981177,255.04611,12.295015,4646.2285,17.830591,,TONO BASAL INICIAL
15/5/2025-12:42:57::7::70::708,0.028995449,0.0013978711,0.51624763,0.001981177,260.95905,12.580839,4646.2285,17.830591,,TONO BASAL INICIAL
15/5/2025-12:42:57::7::70::708,0.028995449,0.0013978711,0.5356379,0.0016922876,260.95905,12.580839,4820.741,15.230589,,TONO BASAL INICIAL
15/5/2025-12:42:57::7::76::766,0.030504994,0.0015293099,0.5844246,0.0019481898,274.54495,13.763789,5259.822,17.533709,,TONO BASAL INICIAL
15/5/2025-12:42:57::7::79::793,0.033509657,0.0013557469,0.56841916,0.0017393979,301.5869,12.201722,5115.7725,15.654581,,TONO BASAL INICIAL
15/5/2025-12:42:57::7::79::793,0.033509657,0.0013557469,0.56841916,0.0017393979,301.5869,12.201722,5115.7725,15.654581,,TONO BASAL INICIAL
15/5/2025-12:42:57::8::82::825,0.033673137,0.0016109921,0.5560694,0.0023981542,303.05823,14.498929,5004.6245,21.583387,,TONO BASAL INICIAL
15/5/2025-12:42:57::8::85::854,0.033091668,0.0017551279,0.558689,0.002408604,297.825,15.796151,5028.201,21.677435,,TONO BASAL INICIAL
15/5/2025-12:42:57::9::91::911,0.031471133,0.001644642,0.4824489,0.0024970036,283.2402,14.801778,4342.04,22.473032,,TONO BASAL INICIAL
15/5/2025-12:42:57::9::91::911,0.031471133,0.001644642,0.4824489,0.0024970036,283.2402,14.801778,4342.04,22.473032,,TONO BASAL INICIAL
15/5/2025-12:42:57::9::94::943,0.032790747,0.0013223513,0.51322997,0.0021757863,295.11673,11.901161,4619.07,19.582077,,TONO BASAL INICIAL
15/5/2025-12:42:57::9::97::972,0.030304939,0.0015001115,0.46108377,0.0020098859,272.74445,13.501004,4149.754,18.088972,,TONO BASAL INICIAL
15/5/2025-12:42:57::9::97::972,0.030304939,0.0015001115,0.46108377,0.0020098859,272.74445,13.501004,4149.754,18.088972,,TONO BASAL INICIAL
15/5/2025-12:42:57::0::2::27,0.030506365,0.0014934175,0.6118316,0.0018404868,274.55728,13.440758,5506.4844,16.56438,,TONO BASAL INICIAL
15/5/2025-12:42:57::0::5::55,0.03248721,0.0033902922,0.5626835,0.0025513594,292.3849,30.51263,5064.152,22.962234,,TONO BASAL INICIAL
15/5/2025-12:42:57::1::11::111,0.03289226,0.0026667523,0.69099736,0.0026211285,296.03033,24.00077,6218.976,23.590157,,TONO BASAL INICIAL
15/5/2025-12:42:57::1::11::111,0.03289226,0.0026667523,0.69099736,0.0026211285,296.03033,24.00077,6218.976,23.590157,,TONO BASAL INICIAL
15/5/2025-12:42:57::1::14::141,0.030112237,0.0019288068,0.60340846,0.0024676935,271.01013,17.35926,5430.6763,22.209242,,TONO BASAL INICIAL
15/5/2025-12:42:57::1::16::169,0.030096537,0.0016858741,0.52610594,0.0021428654,270.86884,15.172867,4734.9536,19.28579,,TONO BASAL INICIAL
15/5/2025-12:42:57::1::16::169,0.030096537,0.0016858741,0.52610594,0.0021428654,270.86884,15.172867,4734.9536,19.28579,,TONO BASAL INICIAL
15/5/2025-12:42:57::2::22::228,0.032160446,0.001648626,0.73472047,0.0021481412,289.444,14.837634,6612.4844,19.333271,,TONO BASAL INICIAL
15/5/2025-12:42:57::2::25::258,0.029783895,0.001476316,0.59335005,0.0019061561,268.05505,13.286844,5340.1504,17.155405,,TONO BASAL INICIAL
15/5/2025-12:42:57::2::25::258,0.029783895,0.001476316,0.59335005,0.0019061561,268.05505,13.286844,5340.1504,17.155405,,TONO BASAL INICIAL
15/5/2025-12:42:57::3::31::313,0.034984432,0.0015946877,0.63528824,0.0020323975,314.8599,14.352189,5717.594,18.291578,,TONO BASAL INICIAL
15/5/2025-12:42:57::3::34::343,0.027592555,0.0013794579,0.71858495,0.0019138717,248.333,12.415121,6467.2646,17.224846,,TONO BASAL INICIAL
15/5/2025-12:42:57::3::37::371,0.02463133,0.0015720194,0.62642187,0.0016690627,221.68198,14.148175,5637.797,15.021564,,TONO BASAL INICIAL
15/5/2025-12:42:58::4::42::427,0.027532173,0.001614832,0.62642187,0.0016690627,247.78957,14.533487,5637.797,15.021564,,TONO BASAL INICIAL
15/5/2025-12:42:58::4::42::427,0.027532173,0.001614832,0.70644,0.0020056404,247.78957,14.533487,6357.96,18.050764,,TONO BASAL INICIAL
15/5/2025-12:42:58::4::45::456,0.030117188,0.0014101167,0.8807634,0.0018821917,271.0547,12.691051,7926.8706,16.939726,,TONO BASAL INICIAL
15/5/2025-12:42:58::4::48::483,0.029019956,0.0015767828,0.81210035,0.0021395718,261.1796,14.191045,7308.9033,19.256145,,TONO BASAL INICIAL
15/5/2025-12:42:58::5::54::548,0.02926713,0.0015309865,0.81210035,0.0021395718,263.40417,13.778878,7308.9033,19.256145,,TONO BASAL INICIAL
15/5/2025-12:42:58::5::54::548,0.02926713,0.0015309865,0.64314187,0.002133205,263.40417,13.778878,5788.277,19.198845,,TONO BASAL INICIAL
15/5/2025-12:42:58::5::57::576,0.03012533,0.0014554446,0.802956,0.002061145,271.12796,13.099002,7226.604,18.550304,,TONO BASAL INICIAL
15/5/2025-12:42:58::6::60::607,0.028684136,0.0012829977,0.590141,0.0020891083,258.15723,11.546979,5311.269,18.801975,,TONO BASAL INICIAL
15/5/2025-12:42:58::6::60::607,0.028684136,0.0012829977,0.590141,0.0020891083,258.15723,11.546979,5311.269,18.801975,,TONO BASAL INICIAL
15/5/2025-12:42:58::6::66::666,0.029054783,0.0014506759,0.5229611,0.0019876088,261.49304,13.056083,4706.65,17.88848,,TONO BASAL INICIAL
15/5/2025-12:42:58::6::69::693,0.029395016,0.0012427169,0.52379066,0.0017894418,264.55515,11.184452,4714.1157,16.104977,,TONO BASAL INICIAL
15/5/2025-12:42:58::7::75::750,0.029681254,0.0012427169,0.52379066,0.0017894418,267.1313,11.184452,4714.1157,16.104977,,TONO BASAL INICIAL
15/5/2025-12:42:58::7::75::750,0.029681254,0.0014717552,0.38700673,0.001632554,267.1313,13.245797,3483.0605,14.692986,,TONO BASAL INICIAL
15/5/2025-12:42:58::7::77::779,0.02903474,0.0016425556,0.48320666,0.0018791803,261.31265,14.783,4348.86,16.912622,,TONO BASAL INICIAL
15/5/2025-12:42:58::8::80::808,0.027479585,0.0018716933,0.5662663,0.0021588777,247.31627,16.84524,5096.3965,19.4299,,TONO BASAL INICIAL
15/5/2025-12:42:58::8::87::871,0.027785992,0.0015729323,0.51667315,0.0024507875,250.07393,14.156391,4650.058,22.057087,,TONO BASAL INICIAL
15/5/2025-12:42:58::8::87::871,0.027785992,0.0015729323,0.51667315,0.0024507875,250.07393,14.156391,4650.058,22.057087,,TONO BASAL INICIAL
15/5/2025-12:42:58::9::90::900,0.028477302,0.0018337267,0.53469807,0.00257663,256.29572,16.50354,4812.2827,23.18967,,TONO BASAL INICIAL
15/5/2025-12:42:58::9::93::932,0.0283011,0.0017815419,0.46356452,0.0023048515,254.7099,16.033876,4172.0806,20.743664,,TONO BASAL INICIAL
15/5/2025-12:42:58::9::93::932,0.0283011,0.0017815419,0.46356452,0.0023048515,254.7099,16.033876,4172.0806,20.743664,,TONO BASAL INICIAL
15/5/2025-12:42:58::9::98::987,0.028095113,0.0015084466,0.6356291,0.002447126,252.85602,13.576019,5720.662,22.024134,,TONO BASAL INICIAL
15/5/2025-12:42:58::0::1::15,0.02792738,0.0015917402,0.6716699,0.001838215,251.34642,14.325662,6045.0293,16.543936,,TONO BASAL INICIAL
15/5/2025-12:42:58::0::7::74,0.027796898,0.0015981789,0.47668445,0.0018067843,250.17209,14.38361,4290.16,16.261059,,TONO BASAL INICIAL
15/5/2025-12:42:58::0::7::74,0.027796898,0.0015981789,0.47668445,0.0018067843,250.17209,14.38361,4290.16,16.261059,,TONO BASAL INICIAL
15/5/2025-12:42:58::1::10::104,0.03235819,0.0017474412,0.51489687,0.0023847453,291.2237,15.726972,4634.072,21.462708,,TONO BASAL INICIAL
15/5/2025-12:42:58::1::13::132,0.026330143,0.0038450249,0.5807158,0.003307132,236.97128,34.605225,5226.442,29.764189,,TONO BASAL INICIAL
15/5/2025-12:42:58::1::13::132,0.026330143,0.0038450249,0.5807158,0.003307132,217.01947,34.605225,5226.442,29.764189,,TONO BASAL INICIAL
15/5/2025-12:42:58::1::18::189,0.024113275,0.0029996422,0.45377928,0.002729395,217.01947,26.996778,4084.0134,24.564554,,TONO BASAL INICIAL
15/5/2025-12:42:58::2::21::218,0.027482653,0.002575133,0.44155657,0.0025639476,247.34387,23.176197,3974.009,23.07553,,TONO BASAL INICIAL
15/5/2025-12:42:58::2::24::249,0.03038621,0.0019694052,0.39067724,0.0023517124,273.4759,17.724648,3516.0952,21.165411,,TONO BASAL INICIAL
15/5/2025-12:42:58::2::24::249,0.03038621,0.0019694052,0.39067724,0.0023517124,273.4759,17.724648,3516.0952,21.165411,,TONO BASAL INICIAL
15/5/2025-12:42:58::3::30::306,0.028893154,0.00170452,0.54130954,0.002189676,260.0384,15.340679,4871.7856,19.707085,,TONO BASAL INICIAL
15/5/2025-12:42:58::3::33::334,0.02835754,0.0017825005,0.49469852,0.0022986678,255.21785,16.042505,4452.2866,20.68801,,TONO BASAL INICIAL
15/5/2025-12:42:58::3::37::374,0.028842784,0.0015130974,0.61363024,0.0021369657,259.58505,13.617877,5522.6724,19.23269,,TONO BASAL INICIAL
15/5/2025-12:42:59::4::43::430,0.027587805,0.0016398004,0.49061555,0.0019504791,248.29025,14.7582035,4415.54,17.554312,,TONO BASAL INICIAL
15/5/2025-12:42:59::4::43::430,0.027587805,0.0016398004,0.49061555,0.0019504791,248.29025,14.7582035,4415.54,17.554312,,TONO BASAL INICIAL
15/5/2025-12:42:59::4::46::461,0.027682988,0.0015754977,0.41087663,0.0019083013,249.1469,14.179479,3697.8896,17.174711,,TONO BASAL INICIAL
15/5/2025-12:42:59::4::46::461,0.027682988,0.0015754977,0.41087663,0.0019083013,249.1469,14.179479,3697.8896,17.174711,,TONO BASAL INICIAL
15/5/2025-12:42:59::5::51::517,0.028209103,0.0016235268,0.41029155,0.0018806899,253.88193,14.611741,3692.624,16.926208,,TONO BASAL INICIAL
15/5/2025-12:42:59::5::54::545,0.027013795,0.0016249969,0.50159395,0.0017347723,243.12416,14.624972,4514.3457,15.612951,,TONO BASAL INICIAL
15/5/2025-12:42:59::5::57::575,0.027058253,0.00151488,0.45263478,0.0020052749,243.52428,13.63392,4073.7131,18.047474,,TONO BASAL INICIAL
15/5/2025-12:42:59::6::60::603,0.027278528,0.0016126293,0.46100575,0.0020173911,245.50674,14.513663,4149.052,18.15652,,TONO BASAL INICIAL
15/5/2025-12:42:59::6::60::603,0.027278528,0.0016126293,0.46100575,0.0020173911,245.50674,14.513663,4149.052,18.15652,,TONO BASAL INICIAL
15/5/2025-12:42:59::6::66::661,0.026742699,0.0015388018,0.34571007,0.0017433628,240.6843,13.849216,3111.3906,15.690265,,TONO BASAL INICIAL
15/5/2025-12:42:59::6::69::690,0.026827024,0.0014060828,0.33113176,0.0027262531,241.44322,12.654745,2980.1858,24.536278,,TONO BASAL INICIAL
15/5/2025-12:42:59::6::69::690,0.026827024,0.0014060828,0.33113176,0.0027262531,241.44322,12.654745,2980.1858,24.536278,,TONO BASAL INICIAL
15/5/2025-12:42:59::7::74::745,0.028601328,0.0016004429,0.5925166,0.0035151935,257.41196,14.403986,5332.6494,31.636742,,TONO BASAL INICIAL
15/5/2025-12:42:59::7::77::775,0.028264835,0.001556376,0.5278176,0.0041549806,254.38351,14.007384,4750.3584,37.394825,,TONO BASAL INICIAL
15/5/2025-12:42:59::8::83::833,0.028790042,0.001413628,0.6498805,0.003795508,259.11038,12.722652,5848.925,34.159573,,TONO BASAL INICIAL
15/5/2025-12:42:59::8::83::833,0.028659716,0.0013094468,0.5221256,0.0028258718,257.93744,11.785021,4699.1304,25.432846,,TONO BASAL INICIAL
15/5/2025-12:42:59::8::83::833,0.028659716,0.0013094468,0.5221256,0.0028258718,257.93744,11.785021,4699.1304,25.432846,,TONO BASAL INICIAL
15/5/2025-12:42:59::8::83::833,0.028659716,0.0013094468,0.5221256,0.0028258718,257.93744,11.785021,4699.1304,25.432846,,TONO BASAL INICIAL
15/5/2025-12:42:59::8::83::833,0.028659716,0.0013094468,0.5221256,0.0028258718,257.93744,11.785021,4699.1304,25.432846,,TONO BASAL INICIAL
15/5/2025-12:42:59::8::83::833,0.028659716,0.0013094468,0.5221256,0.0028258718,257.93744,11.785021,4699.1304,25.432846,,TONO BASAL INICIAL
15/5/2025-12:42:59::8::83::833,0.028659716,0.0013094468,0.5221256,0.0028258718,257.93744,11.785021,4699.1304,25.432846,,TONO BASAL INICIAL
15/5/2025-12:42:59::0::1::17,0.019946942,0.0012351257,0.551122,0.0018203763,179.52248,11.116132,4960.098,16.383387,,TONO BASAL INICIAL
15/5/2025-12:42:59::0::1::17,0.019946942,0.0012351257,0.551122,0.0018203763,179.52248,11.116132,4960.098,16.383387,,TONO BASAL INICIAL
15/5/2025-12:42:59::0::1::17,0.019946942,0.0012351257,0.551122,0.0018203763,179.52248,11.116132,4960.098,16.383387,,TONO BASAL INICIAL
15/5/2025-12:42:59::0::1::17,0.019946942,0.0012351257,0.551122,0.0018203763,179.52248,11.116132,4960.098,16.383387,,TONO BASAL INICIAL
15/5/2025-12:42:59::1::13::130,0.012226711,0.0012990048,0.54337925,0.0016205529,110.0404,11.691043,4890.413,14.584975,,TONO BASAL INICIAL
15/5/2025-12:42:59::1::13::130,0.012226711,0.0012990048,0.54337925,0.0016205529,110.0404,11.691043,4890.413,14.584975,,TONO BASAL INICIAL
15/5/2025-12:42:59::1::19::196,0.014938745,0.0012990048,0.54337925,0.0016205529,134.4487,11.691043,4890.413,14.584975,,TONO BASAL INICIAL
15/5/2025-12:42:59::2::22::225,0.014938745,0.0014023291,0.5073692,0.0015552066,134.4487,12.620962,4566.323,13.99686,,TONO BASAL INICIAL
15/5/2025-12:42:59::2::28::284,0.008617944,0.0023883632,0.59756696,0.0019418692,77.5615,21.49527,5378.1025,17.476822,,TONO BASAL INICIAL
15/5/2025-12:42:59::3::31::312,0.012951251,0.0017380083,0.46679735,0.0019418692,116.56126,15.642076,4201.1763,17.476822,,TONO BASAL INICIAL
15/5/2025-12:42:59::3::31::312,0.012951251,0.0017380083,0.46679735,0.0018845194,116.56126,15.642076,4201.1763,16.960674,,TONO BASAL INICIAL
