hora,v1,v2,v3,v4,v1 crudo,v2 crudo,v3 crudo,v4 crudo,tecnica,tipo de movimiento
21/2/2026-11:45:28::7::70::709,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,,
21/2/2026-11:45:28::7::75::758,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,,
21/2/2026-11:45:28::8::81::810,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,,
21/2/2026-11:45:28::8::81::810,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,,
21/2/2026-11:45:28::8::83::832,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,,
21/2/2026-11:45:28::8::83::832,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,,
21/2/2026-11:45:28::8::88::883,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,,
21/2/2026-11:45:28::9::90::908,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,,
21/2/2026-11:45:28::9::90::908,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,,
21/2/2026-11:45:28::9::95::958,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,,
21/2/2026-11:45:28::0::0::9,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,,
21/2/2026-11:45:28::0::0::9,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,,
21/2/2026-11:45:28::0::3::35,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,,
21/2/2026-11:45:28::0::3::35,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,,
21/2/2026-11:45:28::0::8::84,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,,
21/2/2026-11:45:28::1::10::109,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,,
21/2/2026-11:45:28::1::13::134,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,,
21/2/2026-11:45:28::1::15::159,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,,
21/2/2026-11:45:28::1::18::184,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,,
21/2/2026-11:45:28::2::21::210,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,,
21/2/2026-11:45:28::2::23::233,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,,
21/2/2026-11:45:28::2::23::233,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,,
21/2/2026-11:45:28::2::28::282,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,,
21/2/2026-11:45:28::3::30::309,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,,
21/2/2026-11:45:28::3::33::334,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,,
21/2/2026-11:45:28::3::33::334,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,,
21/2/2026-11:45:28::3::33::334,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,,
21/2/2026-11:45:28::4::40::409,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,,
21/2/2026-11:45:28::4::40::409,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,,
21/2/2026-11:45:28::4::48::482,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,,
21/2/2026-11:45:28::5::50::506,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,,
21/2/2026-11:45:28::5::50::506,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,,
21/2/2026-11:45:29::5::55::554,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,,
21/2/2026-11:45:29::5::57::579,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,,
21/2/2026-11:45:29::6::60::607,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,,
21/2/2026-11:45:29::6::62::629,1.0,0.5,0.5,0.5,27517.195,0.0,0.0,0.0,,
21/2/2026-11:45:29::6::62::629,1.0,0.5,0.5,0.5,27517.195,0.0,0.0,0.0,,
21/2/2026-11:45:29::6::68::680,1.0,0.5,0.5,0.5,25943.312,0.0,0.0,0.0,,
21/2/2026-11:45:29::7::73::732,1.0,0.5,0.5,0.5,25549.26,0.0,0.0,0.0,,
21/2/2026-11:45:29::7::73::732,1.0,0.5,0.5,0.5,25549.26,0.0,0.0,0.0,,
21/2/2026-11:45:29::7::75::755,1.0,0.5,0.5,0.5,26266.94,0.0,0.0,0.0,,
21/2/2026-11:45:29::8::80::806,1.0,0.5,0.5,0.5,26266.8,0.0,0.0,0.0,,
21/2/2026-11:45:29::8::80::806,1.0,0.5,0.5,0.5,26266.8,0.0,0.0,0.0,,
21/2/2026-11:45:29::8::83::830,1.0,0.5,0.5,0.5,25243.77,0.0,0.0,0.0,,
21/2/2026-11:45:29::8::83::830,1.0,0.5,0.5,0.5,25243.77,0.0,0.0,0.0,,
21/2/2026-11:45:29::8::87::879,1.0,0.5,0.5,0.5,24368.857,0.0,0.0,0.0,,
21/2/2026-11:45:29::9::90::906,1.0,0.5,0.5,0.5,25490.232,0.0,0.0,0.0,,
21/2/2026-11:45:29::9::90::906,1.0,0.5,0.5,0.5,25490.232,0.0,0.0,0.0,,
21/2/2026-11:45:29::9::95::958,1.0,0.5,0.5,0.5,25768.076,0.0,0.0,0.0,,
21/2/2026-11:45:29::9::95::958,1.0,0.5,0.5,0.5,25768.076,0.0,0.0,0.0,,
21/2/2026-11:45:29::0::0::7,1.0,0.5,0.5,0.5,26514.52,0.0,0.0,0.0,,
21/2/2026-11:45:29::0::3::30,1.0,0.5,0.5,0.5,25233.262,0.0,0.0,0.0,,
21/2/2026-11:45:29::0::5::57,1.0,0.5,0.5,0.5,25838.252,0.0,0.0,0.0,,
21/2/2026-11:45:29::0::5::57,1.0,0.5,0.5,0.5,25838.252,0.0,0.0,0.0,,
21/2/2026-11:45:29::1::10::106,1.0,0.5,0.5,0.5,26062.432,0.0,0.0,0.0,,
21/2/2026-11:45:29::1::10::106,1.0,0.5,0.5,0.5,26062.432,0.0,0.0,0.0,,
21/2/2026-11:45:29::1::15::158,1.0,0.5,0.5,0.5,26450.906,0.0,0.0,0.0,,
21/2/2026-11:45:29::1::15::158,1.0,0.5,0.5,0.5,26450.906,0.0,0.0,0.0,,
21/2/2026-11:45:29::2::20::206,1.0,0.5,0.5,0.5,26311.252,0.0,0.0,0.0,,
21/2/2026-11:45:29::2::23::232,1.0,0.5,0.5,0.5,27288.945,0.0,0.0,0.0,,
21/2/2026-11:45:29::2::23::232,1.0,0.5,0.5,0.5,27288.945,0.0,0.0,0.0,,
21/2/2026-11:45:29::2::28::282,1.0,0.5,0.5,0.5,26593.283,0.0,0.0,0.0,,
21/2/2026-11:45:29::3::30::309,1.0,0.5,0.5,0.5,27165.205,0.0,0.0,0.0,,
21/2/2026-11:45:29::3::30::309,1.0,0.5,0.5,0.5,27165.205,0.0,0.0,0.0,,
21/2/2026-11:45:29::3::36::360,1.0,0.5,0.5,0.5,27456.646,0.0,0.0,0.0,,
21/2/2026-11:45:29::3::38::383,1.0,0.5,0.5,0.5,27814.8,0.0,0.0,0.0,,
21/2/2026-11:45:29::4::40::409,1.0,0.5,0.5,0.5,27814.8,0.0,0.0,0.0,,
21/2/2026-11:45:29::4::43::434,1.0,1.0,0.5,0.5,26657.291,64699.51,0.0,0.0,,
21/2/2026-11:45:29::4::43::434,1.0,1.0,0.5,0.5,26657.291,64699.51,0.0,0.0,,
21/2/2026-11:45:29::4::48::482,1.0,1.0,0.5,0.5,26493.545,86376.61,0.0,0.0,,
21/2/2026-11:45:29::5::53::533,1.0,1.0,0.5,0.5,26435.453,109195.37,0.0,0.0,,
21/2/2026-11:45:29::5::53::533,1.0,1.0,0.5,0.5,26435.453,109195.37,0.0,0.0,,
21/2/2026-11:45:30::5::55::557,1.0,1.0,0.5,0.5,24862.188,91269.2,0.0,0.0,,
21/2/2026-11:45:30::6::60::608,1.0,1.0,0.5,0.5,24807.803,64908.426,0.0,0.0,,
21/2/2026-11:45:30::6::60::608,1.0,1.0,0.5,0.5,24807.803,64908.426,0.0,0.0,,
21/2/2026-11:45:30::6::60::608,1.0,1.0,0.5,0.5,24807.803,64908.426,0.0,0.0,,
21/2/2026-11:45:30::6::65::658,1.0,1.0,0.5,0.5,25414.57,66308.5,0.0,0.0,,
21/2/2026-11:45:30::6::68::682,1.0,1.0,0.5,0.5,25342.076,81445.15,0.0,0.0,,
21/2/2026-11:45:30::7::70::707,1.0,1.0,0.5,0.5,25744.514,89897.61,0.0,0.0,,
21/2/2026-11:45:30::7::70::707,1.0,1.0,0.5,0.5,25744.514,89897.61,0.0,0.0,,
21/2/2026-11:45:30::7::75::757,1.0,1.0,0.5,0.5,25503.352,88823.86,0.0,0.0,,
21/2/2026-11:45:30::7::78::783,1.0,1.0,0.5,0.5,24401.676,83969.19,0.0,0.0,,
21/2/2026-11:45:30::7::78::783,1.0,1.0,0.5,0.5,24401.676,83969.19,0.0,0.0,,
21/2/2026-11:45:30::8::84::844,1.0,1.0,0.5,0.5,25264.406,74686.984,0.0,0.0,,
21/2/2026-11:45:30::8::86::868,1.0,1.0,0.5,0.5,26606.732,71872.36,0.0,0.0,,
21/2/2026-11:45:30::8::86::868,1.0,1.0,0.5,0.5,26606.732,71872.36,0.0,0.0,,
21/2/2026-11:45:30::9::91::918,1.0,1.0,0.5,0.5,26481.021,69199.09,0.0,0.0,,
21/2/2026-11:45:30::9::94::942,1.0,1.0,0.5,0.5,25775.707,67276.09,0.0,0.0,,
21/2/2026-11:45:30::9::96::968,1.0,1.0,0.5,0.5,25775.707,67276.09,0.0,0.0,,
21/2/2026-11:45:30::9::99::993,1.0,1.0,0.5,0.5,25769.139,64645.523,0.0,0.0,,
21/2/2026-11:45:30::9::99::993,1.0,1.0,0.5,0.5,25769.139,64645.523,0.0,0.0,,
21/2/2026-11:45:30::0::4::43,1.0,1.0,0.5,0.5,26517.12,63152.035,0.0,0.0,,
21/2/2026-11:45:30::0::6::67,1.0,1.0,0.5,0.5,26687.236,61956.54,0.0,0.0,,
21/2/2026-11:45:30::0::6::67,1.0,1.0,0.5,0.5,26687.236,61956.54,0.0,0.0,,
21/2/2026-11:45:30::1::11::117,1.0,1.0,0.5,0.5,26720.113,60908.49,0.0,0.0,,
21/2/2026-11:45:30::1::14::143,1.0,1.0,0.5,0.5,26704.56,63400.473,0.0,0.0,,
21/2/2026-11:45:30::1::14::143,1.0,1.0,0.5,0.5,26704.56,63400.473,0.0,0.0,,
21/2/2026-11:45:30::1::19::195,1.0,1.0,0.5,0.5,26180.791,56619.26,0.0,0.0,,
21/2/2026-11:45:30::1::19::195,1.0,1.0,0.5,0.5,26180.791,56619.26,0.0,0.0,,
21/2/2026-11:45:30::2::24::243,1.0,1.0,0.5,0.5,26795.643,61576.9,0.0,0.0,,
21/2/2026-11:45:30::2::26::268,1.0,1.0,0.5,0.5,27057.312,60497.49,0.0,0.0,,
21/2/2026-11:45:30::2::26::268,1.0,1.0,0.5,0.5,27057.312,60497.49,0.0,0.0,,
21/2/2026-11:45:30::3::31::317,1.0,1.0,1.0,0.5,25954.338,75220.484,13049.672,0.0,,
21/2/2026-11:45:30::3::34::344,1.0,1.0,1.0,0.5,25031.396,74247.055,11752.244,0.0,,
21/2/2026-11:45:30::3::34::344,1.0,1.0,1.0,0.5,25031.396,74247.055,11752.244,0.0,,
21/2/2026-11:45:30::3::39::394,1.0,1.0,0.6840181,0.5,25352.488,75334.695,6156.1626,0.0,,
21/2/2026-11:45:30::4::44::444,1.0,1.0,0.6840181,0.5,26979.148,94652.79,6156.1626,0.0,,
21/2/2026-11:45:30::4::44::444,1.0,1.0,0.3427104,0.5,26979.148,94652.79,3084.3936,0.0,,
21/2/2026-11:45:30::4::48::480,1.0,1.0,0.17137101,0.5,26702.793,87043.13,1542.3391,0.0,,
21/2/2026-11:45:30::4::49::497,1.0,1.0,0.085685864,0.5,25493.777,141331.42,771.1728,0.0,,
21/2/2026-11:45:30::4::49::497,1.0,1.0,0.085685864,0.5,25493.777,141331.42,771.1728,0.0,,
21/2/2026-11:45:31::5::54::549,1.0,1.0,0.04284294,0.5,24949.217,111217.95,385.58646,0.0,,
21/2/2026-11:45:31::6::60::607,1.0,1.0,0.02142147,0.5,25781.396,97292.31,192.79323,0.0,,
21/2/2026-11:45:31::6::60::607,1.0,1.0,0.02142147,0.5,25781.396,97292.31,192.79323,0.0,,
21/2/2026-11:45:31::6::64::649,1.0,1.0,0.010710735,0.5,26112.79,78714.58,96.396614,0.0,,
21/2/2026-11:45:31::6::64::649,1.0,1.0,0.010710735,0.5,26112.79,78714.58,96.396614,0.0,,
21/2/2026-11:45:31::6::67::674,1.0,1.0,1.0,0.5,25377.9,76746.56,283949.06,0.0,,
21/2/2026-11:45:31::7::72::723,1.0,1.0,1.0,0.5,26080.443,76684.66,456221.4,0.0,,
21/2/2026-11:45:31::7::72::723,1.0,1.0,1.0,0.5,26080.443,76684.66,456221.4,0.0,,
21/2/2026-11:45:31::7::74::749,1.0,1.0,1.0,0.5,26558.94,78291.19,702506.5,0.0,,
21/2/2026-11:45:31::7::74::749,1.0,1.0,1.0,0.5,26558.94,78291.19,702506.5,0.0,,
21/2/2026-11:45:31::7::79::799,1.0,1.0,1.0,0.5,25307.777,79351.86,441791.47,0.0,,
21/2/2026-11:45:31::8::82::824,1.0,1.0,1.0,0.5,26502.479,93444.516,222936.52,0.0,,
21/2/2026-11:45:31::8::82::824,1.0,1.0,1.0,0.5,26502.479,93444.516,222936.52,0.0,,
21/2/2026-11:45:31::8::87::874,1.0,1.0,1.0,0.5,25538.37,80723.12,111514.26,0.0,,
21/2/2026-11:45:31::8::89::898,1.0,1.0,1.0,0.5,25555.457,80723.12,111514.26,0.0,,
21/2/2026-11:45:31::9::92::925,1.0,1.0,1.0,0.5,25555.457,89817.945,55758.168,0.0,,
21/2/2026-11:45:31::9::95::951,1.0,1.0,1.0,0.5,26342.041,83621.055,27879.107,0.0,,
21/2/2026-11:45:31::9::95::951,1.0,1.0,1.0,0.5,26342.041,83621.055,27879.107,0.0,,
21/2/2026-11:45:31::9::99::997,1.0,1.0,1.0,0.5,25659.092,84639.27,13939.554,0.0,,
21/2/2026-11:45:31::0::2::24,1.0,1.0,0.77441967,0.5,27137.838,85793.95,6969.777,0.0,,
21/2/2026-11:45:31::0::2::24,1.0,1.0,0.77441967,0.5,27137.838,85793.95,6969.777,0.0,,
21/2/2026-11:45:31::0::7::74,1.0,1.0,0.38720983,0.5,26108.52,88361.79,3484.8884,0.0,,
21/2/2026-11:45:31::1::11::112,1.0,1.0,1.0,0.5,26063.37,137713.1,575921.8,0.0,,
21/2/2026-11:45:31::1::12::129,1.0,1.0,1.0,0.5,25480.688,140338.95,1004303.8,0.0,,
21/2/2026-11:45:31::1::18::181,1.0,1.0,1.0,0.5,25204.729,102948.6,538286.3,0.0,,
21/2/2026-11:45:31::1::18::181,1.0,1.0,1.0,0.5,25204.729,102948.6,538286.3,0.0,,
21/2/2026-11:45:31::2::23::238,1.0,1.0,1.0,0.5,24200.365,89473.61,891882.9,0.0,,
21/2/2026-11:45:31::2::26::264,1.0,1.0,1.0,0.5,25692.137,82756.65,1389038.4,0.0,,
21/2/2026-11:45:31::2::26::264,1.0,1.0,1.0,0.5,25692.137,82756.65,1389038.4,0.0,,
21/2/2026-11:45:31::3::31::314,1.0,1.0,1.0,0.5,25425.105,108895.445,740159.75,0.0,,
21/2/2026-11:45:31::3::31::314,1.0,1.0,1.0,0.5,25425.105,108895.445,740159.75,0.0,,
21/2/2026-11:45:31::3::36::363,1.0,1.0,1.0,0.5,26389.723,90199.02,371108.62,0.0,,
21/2/2026-11:45:31::4::41::414,1.0,1.0,1.0,0.5,24938.926,90199.02,371108.62,0.0,,
21/2/2026-11:45:31::4::41::414,1.0,1.0,1.0,0.5,24938.926,96720.945,185577.52,0.0,,
21/2/2026-11:45:31::4::44::440,1.0,1.0,1.0,0.5,24624.47,76647.82,92789.27,0.0,,
21/2/2026-11:45:31::4::46::463,1.0,1.0,1.0,0.5,23876.93,66406.1,46394.65,0.0,,
21/2/2026-11:45:31::5::52::523,1.0,1.0,1.0,0.5,25285.88,66406.1,46394.65,0.0,,
21/2/2026-11:45:31::5::52::523,1.0,1.0,1.0,0.5,25285.88,61026.758,23197.326,0.0,,
21/2/2026-11:45:32::5::56::563,1.0,1.0,1.0,0.5,26242.72,61542.203,11598.663,0.0,,
21/2/2026-11:45:32::5::56::563,1.0,1.0,1.0,0.5,26242.72,61542.203,11598.663,0.0,,
21/2/2026-11:45:32::5::59::590,1.0,1.0,1.0,0.5,25368.219,61542.203,11598.663,0.0,,
21/2/2026-11:45:32::6::61::619,1.0,1.0,0.6443702,0.5,25368.219,63095.637,5799.3315,0.0,,
21/2/2026-11:45:32::6::64::640,1.0,1.0,0.3221851,0.5,24770.25,62351.062,2899.6658,0.0,,
21/2/2026-11:45:32::6::66::666,1.0,1.0,0.16109255,0.5,25138.451,73717.04,1449.8329,0.0,,
21/2/2026-11:45:32::6::66::666,1.0,1.0,0.16109255,0.5,25138.451,73717.04,1449.8329,0.0,,
21/2/2026-11:45:32::7::71::715,1.0,1.0,0.080546275,0.5,25410.287,75955.48,724.91644,0.0,,
21/2/2026-11:45:32::7::76::764,1.0,1.0,0.040273137,0.5,26959.334,77758.19,362.45822,0.0,,
21/2/2026-11:45:32::7::76::764,1.0,1.0,0.040273137,0.5,26959.334,77758.19,362.45822,0.0,,
21/2/2026-11:45:32::7::79::790,1.0,1.0,0.020136569,0.5,26273.762,97060.71,181.22911,0.0,,
21/2/2026-11:45:32::7::79::790,1.0,1.0,0.020136569,0.5,26273.762,97060.71,181.22911,0.0,,
21/2/2026-11:45:32::8::83::838,1.0,1.0,0.010068284,0.5,27006.34,108285.28,90.614555,0.0,,
21/2/2026-11:45:32::8::86::864,1.0,1.0,0.005034142,0.5,26666.05,126280.7,45.307278,0.0,,
21/2/2026-11:45:32::8::86::864,1.0,1.0,0.005034142,0.5,26666.05,126280.7,45.307278,0.0,,
21/2/2026-11:45:32::9::91::913,1.0,1.0,0.002517071,0.5,24948.553,120546.52,22.653639,0.0,,
21/2/2026-11:45:32::9::94::941,1.0,1.0,0.0012585355,0.5,25887.045,70804.13,11.326819,0.0,,
21/2/2026-11:45:32::9::96::966,1.0,1.0,0.0012585355,0.5,25887.045,70804.13,11.326819,0.0,,
21/2/2026-11:45:32::9::99::990,1.0,1.0,6.292678E-4,0.5,24605.752,39011.7,5.6634097,0.0,,
21/2/2026-11:45:32::9::99::990,1.0,1.0,6.292678E-4,0.5,24605.752,39011.7,5.6634097,0.0,,
21/2/2026-11:45:32::0::4::40,1.0,1.0,3.146339E-4,0.5,25823.504,43370.582,2.8317049,0.0,,
21/2/2026-11:45:32::0::9::90,1.0,1.0,1.5731694E-4,0.5,26219.305,61889.7,1.4158524,0.0,,
21/2/2026-11:45:32::0::9::90,1.0,1.0,1.5731694E-4,0.5,26219.305,61889.7,1.4158524,0.0,,
21/2/2026-11:45:32::1::11::114,1.0,1.0,7.865847E-5,0.5,25364.44,52158.176,0.7079262,0.0,,
21/2/2026-11:45:32::1::16::164,1.0,1.0,3.9329236E-5,0.5,24069.148,35127.777,0.3539631,0.0,,
21/2/2026-11:45:32::1::16::164,1.0,1.0,3.9329236E-5,0.5,24069.148,35127.777,0.3539631,0.0,,
