hora,v1,v2,v3,v4,v1 crudo,v2 crudo,v3 crudo,v4 crudo,tecnica,tipo de movimiento
21/2/2026-11:45:14::6::67::673,1.0,1.0,1.0,0.5,25775.85,56054.754,305854.03,0.0,,
21/2/2026-11:45:14::6::69::696,1.0,1.0,1.0,0.5,23684.152,58202.45,301352.88,0.0,,
21/2/2026-11:45:14::7::72::723,1.0,1.0,1.0,0.5,24393.2,59243.324,294322.16,0.0,,
21/2/2026-11:45:14::7::74::745,1.0,1.0,1.0,0.5,24393.2,59243.324,294322.16,0.0,,
21/2/2026-11:45:14::7::77::771,1.0,1.0,1.0,0.5,25511.19,58734.4,301615.72,0.0,,
21/2/2026-11:45:14::7::79::798,1.0,1.0,1.0,0.5,25725.309,59846.49,305437.16,0.0,,
21/2/2026-11:45:14::7::79::798,1.0,1.0,1.0,0.5,25725.309,59846.49,305437.16,0.0,,
21/2/2026-11:45:14::8::84::847,1.0,1.0,1.0,0.5,25473.35,65190.75,306494.94,0.0,,
21/2/2026-11:45:14::8::84::847,1.0,1.0,1.0,0.5,25473.35,65190.75,306494.94,0.0,,
21/2/2026-11:45:14::8::89::898,1.0,1.0,1.0,0.5,26521.557,63900.168,384435.66,0.0,,
21/2/2026-11:45:14::9::92::920,1.0,1.0,1.0,0.5,25873.354,63900.168,384435.66,0.0,,
21/2/2026-11:45:15::9::94::947,1.0,1.0,1.0,0.5,25873.354,65475.656,349802.03,0.0,,
21/2/2026-11:45:15::9::97::970,1.0,1.0,1.0,0.5,26979.047,62553.707,317924.78,0.0,,
21/2/2026-11:45:15::9::97::970,1.0,1.0,1.0,0.5,26979.047,62553.707,317924.78,0.0,,
21/2/2026-11:45:15::0::2::23,1.0,1.0,1.0,0.5,25884.354,62232.125,302487.3,0.0,,
21/2/2026-11:45:15::0::5::52,1.0,1.0,1.0,0.5,26413.195,67411.27,372374.3,0.0,,
21/2/2026-11:45:15::0::5::52,1.0,1.0,1.0,0.5,26413.195,67411.27,372374.3,0.0,,
21/2/2026-11:45:15::0::9::99,1.0,1.0,1.0,0.5,24671.848,67402.24,546624.6,0.0,,
21/2/2026-11:45:15::1::12::122,1.0,1.0,1.0,0.5,24840.1,64316.453,575337.5,0.0,,
21/2/2026-11:45:15::1::12::122,1.0,1.0,1.0,0.5,24840.1,64316.453,575337.5,0.0,,
21/2/2026-11:45:15::1::17::173,1.0,1.0,1.0,0.5,25570.238,61307.414,432228.44,0.0,,
21/2/2026-11:45:15::2::22::224,1.0,1.0,1.0,0.5,24114.824,61054.676,365016.38,0.0,,
21/2/2026-11:45:15::2::22::224,1.0,1.0,1.0,0.5,24114.824,61054.676,365016.38,0.0,,
21/2/2026-11:45:15::2::25::250,1.0,1.0,1.0,0.5,24322.316,60255.566,333012.44,0.0,,
21/2/2026-11:45:15::2::25::250,1.0,1.0,1.0,0.5,24322.316,60255.566,333012.44,0.0,,
21/2/2026-11:45:15::3::30::300,1.0,1.0,1.0,0.5,25000.807,59968.617,318021.75,0.0,,
21/2/2026-11:45:15::3::32::327,1.0,1.0,1.0,0.5,24424.793,58046.215,311624.75,0.0,,
21/2/2026-11:45:15::3::32::327,1.0,1.0,1.0,0.5,24424.793,58046.215,311624.75,0.0,,
21/2/2026-11:45:15::3::37::373,1.0,1.0,1.0,0.5,25564.242,56412.207,308730.8,0.0,,
21/2/2026-11:45:15::4::42::424,1.0,1.0,1.0,0.5,23680.438,56412.207,308730.8,0.0,,
21/2/2026-11:45:15::4::42::424,1.0,1.0,1.0,0.5,23680.438,56276.562,305777.8,0.0,,
21/2/2026-11:45:15::4::44::449,1.0,1.0,1.0,0.5,23104.117,55721.074,302192.0,0.0,,
21/2/2026-11:45:15::4::44::449,1.0,1.0,1.0,0.5,23104.117,55721.074,302192.0,0.0,,
21/2/2026-11:45:15::4::49::498,1.0,1.0,1.0,0.5,24132.014,57353.246,298060.6,0.0,,
21/2/2026-11:45:15::5::53::535,1.0,1.0,1.0,0.5,25065.176,53167.387,294178.6,0.0,,
21/2/2026-11:45:15::5::53::535,1.0,1.0,1.0,0.5,25065.176,53167.387,294178.6,0.0,,
21/2/2026-11:45:15::5::57::576,1.0,1.0,1.0,0.5,25282.818,52030.47,295657.88,0.0,,
21/2/2026-11:45:15::6::60::600,1.0,1.0,1.0,0.5,24703.852,52270.27,297072.9,0.0,,
21/2/2026-11:45:15::6::62::626,1.0,1.0,1.0,0.5,24703.852,52270.27,297072.9,0.0,,
21/2/2026-11:45:15::6::65::651,1.0,1.0,1.0,0.5,24234.285,50671.582,297525.72,0.0,,
21/2/2026-11:45:15::6::65::651,1.0,1.0,1.0,0.5,24234.285,50671.582,297525.72,0.0,,
21/2/2026-11:45:15::7::70::702,1.0,1.0,1.0,0.5,25310.283,50692.37,301142.62,0.0,,
21/2/2026-11:45:15::7::72::726,1.0,1.0,1.0,0.5,26904.27,51845.96,300090.78,0.0,,
21/2/2026-11:45:15::7::72::726,1.0,1.0,1.0,0.5,26904.27,51845.96,300090.78,0.0,,
21/2/2026-11:45:15::7::77::776,1.0,1.0,1.0,0.5,26894.322,53120.227,296288.66,0.0,,
21/2/2026-11:45:15::8::82::825,1.0,1.0,1.0,0.5,26543.58,52405.83,294092.4,0.0,,
21/2/2026-11:45:15::8::82::825,1.0,1.0,1.0,0.5,26543.58,52405.83,294092.4,0.0,,
21/2/2026-11:45:15::8::85::850,1.0,1.0,1.0,0.5,24902.207,50770.695,291409.94,0.0,,
21/2/2026-11:45:15::8::85::850,1.0,1.0,1.0,0.5,24902.207,50770.695,291409.94,0.0,,
21/2/2026-11:45:15::9::90::901,1.0,1.0,1.0,0.5,25465.598,51801.125,286164.06,0.0,,
21/2/2026-11:45:15::9::92::926,1.0,1.0,1.0,0.5,24167.535,48027.68,279997.5,0.0,,
21/2/2026-11:45:15::9::92::926,1.0,1.0,1.0,0.5,24167.535,48027.68,279997.5,0.0,,
21/2/2026-11:45:16::9::97::976,1.0,1.0,1.0,0.5,24117.852,44271.14,273088.25,0.0,,
21/2/2026-11:45:16::0::0::0,1.0,1.0,1.0,0.5,24063.809,41074.523,272303.22,0.0,,
21/2/2026-11:45:16::0::0::0,1.0,1.0,1.0,0.5,24063.809,41074.523,272303.22,0.0,,
21/2/2026-11:45:16::0::5::52,1.0,1.0,1.0,0.5,24296.455,40891.434,273030.44,0.0,,
21/2/2026-11:45:16::0::7::75,1.0,1.0,1.0,0.5,24208.068,43328.387,277143.78,0.0,,
21/2/2026-11:45:16::0::7::75,1.0,1.0,1.0,0.5,24208.068,43328.387,277143.78,0.0,,
21/2/2026-11:45:16::1::12::128,1.0,1.0,1.0,0.5,24819.459,43495.508,286329.34,0.0,,
21/2/2026-11:45:16::1::12::128,1.0,1.0,1.0,0.5,24819.459,43495.508,286329.34,0.0,,
21/2/2026-11:45:16::1::17::179,1.0,1.0,1.0,0.5,23577.508,41417.09,277065.44,0.0,,
21/2/2026-11:45:16::2::20::205,1.0,1.0,1.0,0.5,24764.6,39126.6,266157.28,0.0,,
21/2/2026-11:45:16::2::20::205,1.0,1.0,1.0,0.5,24764.6,39126.6,266157.28,0.0,,
21/2/2026-11:45:16::2::25::254,1.0,1.0,1.0,0.5,24745.662,38522.617,263538.8,0.0,,
21/2/2026-11:45:16::2::25::254,1.0,1.0,1.0,0.5,24745.662,38522.617,263538.8,0.0,,
21/2/2026-11:45:16::3::30::304,1.0,1.0,1.0,0.5,25423.592,37295.816,260718.3,0.0,,
21/2/2026-11:45:16::3::33::330,1.0,1.0,1.0,0.5,24974.188,35015.188,261797.5,0.0,,
21/2/2026-11:45:16::3::33::330,1.0,1.0,1.0,0.5,24974.188,35015.188,261797.5,0.0,,
21/2/2026-11:45:16::3::37::378,1.0,1.0,1.0,0.5,26276.932,38061.824,258573.12,0.0,,
21/2/2026-11:45:16::4::40::403,1.0,1.0,1.0,0.5,26255.28,43102.21,257119.0,0.0,,
21/2/2026-11:45:16::4::40::403,1.0,1.0,1.0,0.5,26255.28,43102.21,257119.0,0.0,,
21/2/2026-11:45:16::4::45::456,1.0,1.0,1.0,0.5,26354.988,43750.59,255821.94,0.0,,
21/2/2026-11:45:16::4::45::456,1.0,1.0,1.0,0.5,26354.988,43750.59,255821.94,0.0,,
21/2/2026-11:45:16::5::50::504,1.0,1.0,1.0,0.5,25479.602,41213.277,261003.69,0.0,,
21/2/2026-11:45:16::5::53::531,1.0,1.0,1.0,0.5,24970.457,39849.914,267413.72,0.0,,
21/2/2026-11:45:16::5::55::555,1.0,1.0,1.0,0.5,25626.416,38697.355,272057.72,0.0,,
21/2/2026-11:45:16::6::60::601,1.0,1.0,1.0,0.5,24071.084,39369.617,272540.84,0.0,,
21/2/2026-11:45:16::6::60::601,1.0,1.0,1.0,0.5,24071.084,39369.617,272540.84,0.0,,
21/2/2026-11:45:16::6::65::650,1.0,1.0,1.0,0.5,25986.848,41142.945,271414.72,0.0,,
21/2/2026-11:45:16::6::65::650,1.0,1.0,1.0,0.5,25986.848,41142.945,271414.72,0.0,,
21/2/2026-11:45:16::7::72::726,1.0,1.0,1.0,0.5,25542.512,41142.945,271414.72,0.0,,
21/2/2026-11:45:16::7::72::726,1.0,1.0,1.0,0.5,24278.307,49494.027,275613.97,0.0,,
21/2/2026-11:45:16::7::75::752,1.0,1.0,1.0,0.5,24278.307,49494.027,275613.97,0.0,,
21/2/2026-11:45:16::7::75::752,1.0,1.0,1.0,0.5,24278.307,49494.027,275613.97,0.0,,
21/2/2026-11:45:16::8::82::826,1.0,1.0,1.0,0.5,24132.203,44082.152,268441.88,0.0,,
21/2/2026-11:45:16::8::82::826,1.0,1.0,1.0,0.5,24132.203,44082.152,268441.88,0.0,,
21/2/2026-11:45:16::8::85::852,1.0,1.0,1.0,0.5,24258.62,42738.652,271208.16,0.0,,
21/2/2026-11:45:16::8::85::852,1.0,1.0,1.0,0.5,24258.62,42738.652,271208.16,0.0,,
21/2/2026-11:45:16::8::85::852,1.0,1.0,1.0,0.5,24258.62,42738.652,271208.16,0.0,,
21/2/2026-11:45:16::9::92::926,1.0,1.0,1.0,0.5,25396.023,43978.14,275565.88,0.0,,
21/2/2026-11:45:17::9::95::951,1.0,1.0,1.0,0.5,25396.023,43978.14,275565.88,0.0,,
21/2/2026-11:45:17::9::97::978,1.0,1.0,1.0,0.5,25529.234,44422.883,254664.66,0.0,,
21/2/2026-11:45:17::9::97::978,1.0,1.0,1.0,0.5,25529.234,44422.883,254664.66,0.0,,
21/2/2026-11:45:17::0::2::28,1.0,1.0,1.0,0.5,26231.357,44262.87,259443.08,0.0,,
21/2/2026-11:45:17::0::5::51,1.0,1.0,1.0,0.5,25274.186,45376.17,242702.86,0.0,,
21/2/2026-11:45:17::0::5::51,1.0,1.0,1.0,0.5,25274.186,45376.17,242702.86,0.0,,
21/2/2026-11:45:17::1::10::102,1.0,1.0,1.0,0.5,24533.459,50703.008,219762.5,0.0,,
21/2/2026-11:45:17::1::10::102,1.0,1.0,1.0,0.5,24533.459,50703.008,219762.5,0.0,,
21/2/2026-11:45:17::1::17::176,1.0,1.0,1.0,0.5,24528.502,54670.348,130900.01,0.0,,
21/2/2026-11:45:17::1::17::176,1.0,1.0,1.0,0.5,25356.295,43950.055,168276.42,0.0,,
